Clase,Loudness,Duration,Spectral Energy,Zero Crossing Rate,Spectral Centroid,Spectral Bandwidth,Spectral Contrast,MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13,MFCC_14,MFCC_15,MFCC_16,MFCC_17,MFCC_18,MFCC_19,MFCC_20
REAL,-44.29581069946289,7.56,0.019852983,0.06293885400690184,1302.5578104936271,1545.729548141685,23.27094073022749,-412.31689453125,141.39036560058594,5.208563327789307,24.417146682739258,-20.24762535095215,-0.09676122665405273,-17.799877166748047,-3.7882742881774902,-8.320420265197754,-5.491691589355469,-6.728996276855469,-5.9547200202941895,-3.0545589923858643,-5.262767314910889,-4.416096210479736,-6.379599571228027,-1.0725359916687012,-3.303679943084717,-3.197148084640503,-4.568207263946533
REAL,-47.26460266113281,7.56,0.013586126,0.06839532208588957,1357.1271251852565,1619.1000021895911,23.471578121273502,-442.753173828125,134.2274169921875,8.855568885803223,17.510622024536133,-18.7159423828125,-4.020142555236816,-16.69608497619629,-4.8746771812438965,-9.030561447143555,-4.965736389160156,-6.565200328826904,-4.48893928527832,-4.0620341300964355,-4.555971622467041,-5.420501232147217,-4.73696231842041,-0.0743974819779396,-3.645754098892212,-2.8265128135681152,-5.889633655548096
REAL,-39.193458557128906,7.56,0.07985669,0.07020615653757668,1800.461641395191,2013.7195995420795,24.73177396901534,-322.8175964355469,90.93390655517578,13.17673397064209,14.047486305236816,-15.120794296264648,1.7226643562316895,-21.457670211791992,6.281613349914551,-6.224320411682129,-2.365147590637207,-7.937750339508057,0.31477928161621094,-1.4847304821014404,3.8435163497924805,-2.2348899841308594,-6.342255115509033,0.7598317861557007,-1.6906540393829346,-4.630455493927002,-5.4639482498168945
REAL,-35.68094293201683,7.56,0.08118388,0.23495165116947853,3510.7151921801506,2942.639724237815,16.73902879638616,-235.47294846289503,46.090860840334564,11.764350853480835,4.314645739646129,-8.03644871048609,-6.198588431266168,-13.390627122361522,-0.8733823092214406,-2.0635701262525807,-5.113527350234491,-4.433854507016958,-1.60260148049667,0.5909838159114407,2.3104068633988155,-1.6292663911212593,-5.717494395590791,0.01172653869316261,-1.9901153422670037,-3.759105115087303,-4.243548260044615
REAL,-42.857810974121094,7.56,0.04615951,0.08980480732361963,1934.5114653582493,2086.365279440351,25.341356205033026,-356.3572692871094,82.38324737548828,12.130158424377441,14.90554141998291,-13.470293045043945,1.2455272674560547,-22.25432586669922,7.0410051345825195,-3.7073869705200195,-3.037109136581421,-9.361960411071777,-1.5781450271606445,-0.6901683807373047,4.134541988372803,-2.809248208999634,-5.855499267578125,1.9497392177581787,-1.937464952468872,-4.004621505737305,-4.003267288208008
REAL,-38.42238235473633,7.56,0.08165093,0.06660545676763803,1769.1544959848216,1996.4064629266418,24.810310014189152,-319.9722900390625,92.98261260986328,13.605224609375,13.948735237121582,-15.949124336242676,1.271659255027771,-21.717174530029297,6.497556209564209,-6.357619762420654,-2.321510076522827,-7.949587345123291,-0.019008144736289978,-1.3683688640594482,4.0296807289123535,-2.382875680923462,-6.256136894226074,0.6512636542320251,-1.8324397802352905,-4.814618110656738,-5.589816570281982
REAL,-40.72358703613281,7.56,0.05540869,0.08309618241947853,1888.7960814863345,2106.945161471789,25.30956502615657,-346.6448669433594,87.54723358154297,12.209044456481934,8.639036178588867,-16.089099884033203,-1.9290660619735718,-20.8870792388916,7.712213516235352,-7.897898197174072,-3.658797025680542,-8.189685821533203,1.2083741426467896,-0.5017955899238586,3.474519968032837,-6.754647731781006,-4.689078330993652,1.4478622674942017,-4.178483963012695,-6.002176284790039,-4.447727680206299
REAL,-41.978179931640625,7.56,0.046876874,0.07697019986579755,1304.174802857173,1354.503280138318,24.30728671638201,-380.6205749511719,129.39706420898438,4.0808329582214355,9.732099533081055,-28.62757682800293,-10.039542198181152,-11.548571586608887,-25.275150299072266,-7.68212890625,4.682740688323975,-8.451298713684082,-11.400860786437988,-4.230951309204102,-1.5668833255767822,-1.5844953060150146,-9.266444206237793,-4.903332710266113,-3.220552682876587,-8.711788177490234,-5.663325786590576
REAL,-38.08942407863399,7.56,0.04755839,0.19576782975460122,3007.6031450648184,2937.589475327364,16.578179046569034,-273.9248775786397,60.89709766302655,18.594439827345667,-0.5941195360569196,-15.396171187791806,-13.926067940498749,-14.201111978367583,-17.080688264920994,-7.619907070728476,-1.568886343068534,-4.8697495565266244,-7.515996160870661,-5.0053041232181705,-1.5308094371297678,-2.147718444866503,-5.952070006025534,-5.256805066662218,-4.013910416741057,-5.747514764730952,-5.793761770529382
REAL,-43.277374267578125,7.56,0.034294035,0.07468755991180982,1352.1551269163292,1426.781822033157,25.06492570714177,-412.5570373535156,125.49179077148438,2.1175012588500977,14.18048095703125,-32.29439926147461,-10.72924518585205,-11.8699369430542,-25.646242141723633,-7.556777000427246,4.05204439163208,-8.277129173278809,-10.3643217086792,-4.976971626281738,-1.4181715250015259,-1.3042765855789185,-10.242956161499023,-4.225715637207031,-2.774813175201416,-8.953361511230469,-5.6700873374938965
REAL,-41.015174865722656,7.56,0.047850005,0.07733715970092024,1288.711191832008,1331.8444097137758,24.49926190297949,-375.5152282714844,130.7173309326172,4.783939361572266,9.734195709228516,-29.621015548706055,-10.446149826049805,-12.241329193115234,-25.775842666625977,-7.696815013885498,4.219588756561279,-8.823360443115234,-11.761012077331543,-4.3262128829956055,-1.6994829177856445,-1.7685481309890747,-9.378701210021973,-5.105849742889404,-3.4037179946899414,-9.004036903381348,-5.823363304138184
REAL,-41.87598419189453,7.56,0.03259623,0.0704398125958589,1294.7007126864232,1417.5525436704415,25.195670564914778,-403.9650573730469,133.12591552734375,-0.24758826196193695,8.490038871765137,-34.26969909667969,-7.847930431365967,-16.04308319091797,-26.831600189208984,-4.03380823135376,3.71343731880188,-12.116816520690918,-10.453725814819336,-2.2892730236053467,-0.5022843480110168,-4.292335033416748,-10.643752098083496,-2.9810149669647217,-5.829016208648682,-9.675642013549805,-4.500075817108154
REAL,-36.288516998291016,7.56,0.04825729,0.0670158526648773,1360.5561864249696,1662.1188319840564,23.53753001057264,-286.1199951171875,144.87966918945312,-0.77983158826828,21.530561447143555,-14.355502128601074,-5.6167988777160645,-28.322214126586914,0.7367151975631714,-17.538454055786133,-0.02110094018280506,-5.1550421714782715,4.9828691482543945,-2.1721603870391846,-5.176263332366943,0.15187980234622955,-8.209039688110352,-1.8188705444335938,-7.299376964569092,-4.8697052001953125,0.7274210453033447
REAL,-34.02251473673078,7.56,0.051340315,0.22028074674079753,3867.9768569243565,3369.031311432598,15.059577943679503,-167.35713689866995,49.227347632064394,23.912366889667656,9.704471200076613,-3.087677630479105,-11.867851884046022,-13.989587416117198,-10.687336439182737,-7.7038581862958,-4.449731261999021,-0.8478671633321955,1.2883336342805052,-0.5233132788799714,-1.8295638353203552,-2.66681592704075,-4.690873113523833,-4.076872792051412,-4.805831251769776,-4.31455236273898,-1.5658282274147906
REAL,-39.10993957519531,7.56,0.03171112,0.06207013276457055,1328.0904573973585,1666.718125113276,24.04902964549644,-326.809326171875,143.15145874023438,1.7902789115905762,21.341562271118164,-15.594099044799805,-4.938930988311768,-26.176950454711914,0.672742486000061,-18.51827621459961,-1.1214969158172607,-4.014611721038818,5.761013984680176,-0.8249324560165405,-4.97127103805542,-0.424892395734787,-7.152695655822754,-1.469695806503296,-6.730157375335693,-4.057056903839111,0.9333937168121338
REAL,-35.6885986328125,7.56,0.049065147,0.06350651840490798,1336.067545416906,1654.012325710562,23.643625532344632,-282.3778381347656,146.3655548095703,-0.8796956539154053,21.81580924987793,-14.574244499206543,-5.60386323928833,-28.498336791992188,0.6053047776222229,-17.863182067871094,0.1502978503704071,-5.1788434982299805,4.989713668823242,-2.1339242458343506,-5.170353412628174,0.3253222107887268,-8.26897144317627,-1.7713274955749512,-7.29639196395874,-5.046913146972656,0.7996001243591309
REAL,-38.62858581542969,7.56,0.03225152,0.06585356355444785,1410.5781943702161,1749.9963897267296,23.79743787104088,-316.0392150878906,141.24478149414062,-1.5792590379714966,19.23574447631836,-16.194360733032227,-8.72004222869873,-27.863401412963867,1.5811059474945068,-18.63559341430664,2.389618396759033,-5.646101951599121,6.707263469696045,-6.805720806121826,-2.2530529499053955,-2.244873046875,-7.41856575012207,-2.139840602874756,-8.19296646118164,-1.554634928703308,-0.20488561689853668
REAL,-23.624401092529297,7.56,0.1916081,0.0665290692101227,1537.2354982351421,1734.6677460252326,24.62276918121948,-185.02987670898438,117.64049530029297,-11.713573455810547,40.77097702026367,0.46806710958480835,1.8109042644500732,-22.97934913635254,3.2665207386016846,-13.292131423950195,-1.808488368988037,-17.965932846069336,-5.414024353027344,-7.700836181640625,-2.646697998046875,-5.931878089904785,-16.420780181884766,-4.979494571685791,-9.027605056762695,-10.599928855895996,-6.111582279205322
REAL,-22.029902251617933,7.56,0.19655482,0.16446091353527606,3593.0938842594114,3313.762905819223,16.115580002447732,-85.64512398636332,42.323583831845625,19.639310144162256,16.266907017027936,7.34984183594204,-2.2365743606765087,-7.693212144140087,-5.212836332378057,-6.265950100678642,-7.0645266907562325,-7.960338043874405,-7.7123623702010455,-5.430343363770507,-3.6402050843898137,-6.291848653455474,-9.447313770464438,-6.245459184853915,-7.44161644038855,-7.831478581776728,-6.64022493233998
REAL,-26.102005004882812,7.56,0.13199602,0.06229180646088957,1523.5176358672204,1776.1117798588957,25.607350897860815,-218.894775390625,115.8868408203125,-11.392937660217285,42.091461181640625,-0.324020653963089,1.4808839559555054,-24.772045135498047,2.8315749168395996,-15.013742446899414,-0.970802903175354,-18.837291717529297,-5.53818941116333,-9.082974433898926,-0.6757103204727173,-6.840702056884766,-16.599763870239258,-4.799088001251221,-9.790082931518555,-10.16497802734375,-6.4799323081970215
REAL,-23.846437454223633,7.56,0.18941863,0.06654404716257668,1541.6129489590594,1743.9473727495797,24.512779457908657,-186.77894592285156,117.73645782470703,-11.251648902893066,40.66170120239258,0.8816393613815308,1.7058436870574951,-22.780241012573242,3.5654172897338867,-13.178511619567871,-1.915467381477356,-17.594579696655273,-5.354948997497559,-7.592177391052246,-2.7971980571746826,-5.997899532318115,-16.271535873413086,-4.919559001922607,-9.113319396972656,-10.348504066467285,-6.135767936706543
REAL,-26.736242294311523,7.56,0.12018595,0.07088166219325154,1634.7567497810244,1854.8954040880756,25.09061286503371,-213.73883056640625,113.31665802001953,-8.27902889251709,38.48531723022461,-2.7853267192840576,-2.2270045280456543,-22.71235466003418,2.767641544342041,-14.468246459960938,-3.0187623500823975,-18.768369674682617,-2.591320276260376,-9.095593452453613,-0.7009871006011963,-11.528246879577637,-14.819947242736816,-2.7498929500579834,-11.116585731506348,-7.944006443023682,-6.591537952423096
REAL,-43.628265380859375,7.56,0.042136025,0.07866121069785276,1600.3935854320862,1654.24146949523,23.624872493897815,-379.8477478027344,107.53935241699219,-7.349058151245117,54.88386535644531,-16.34390640258789,-7.021451950073242,-9.466166496276855,-22.544584274291992,-8.11519718170166,-3.2078857421875,-6.814324378967285,-8.4475679397583,-2.9564743041992188,-3.659787893295288,-3.886489152908325,-9.969976425170898,0.0597507506608963,-0.8982760310173035,-8.261982917785645,-3.061929225921631
REAL,-41.947497925446214,7.56,0.042428315,0.18230414829371167,3061.641018183442,2781.0879496516236,16.64259918969641,-319.05267218937263,58.96659787542634,14.446071101051745,32.01530621539384,-3.613218219584995,-12.165609347977503,-6.945949161967059,-19.561157700553856,-9.779814513779687,-2.161861747160637,-7.200023001300002,-6.6470979503169,-4.584442619294472,-2.382085862239791,-3.653751316213277,-8.20107352590668,-1.6290970414851158,-1.3479878453014646,-6.663751862538604,-3.316696177163163
REAL,-46.56605529785156,7.56,0.026939971,0.08088543663726994,1608.7700061992127,1693.7376380640003,24.470424191687826,-416.9927978515625,101.39925384521484,-0.2762548625469208,53.01437759399414,-14.147311210632324,-8.101611137390137,-8.062098503112793,-22.356969833374023,-7.753715515136719,-3.880181312561035,-8.038844108581543,-7.486158847808838,-3.5878853797912598,-4.110214710235596,-3.9397222995758057,-9.260812759399414,0.02182069979608059,-1.3228099346160889,-8.739151000976562,-3.451554536819458
REAL,-43.769920349121094,7.56,0.042106558,0.07896226754217792,1599.1338279322963,1656.8775712681968,23.579248521867402,-381.78106689453125,107.18850708007812,-7.604128360748291,55.41607666015625,-16.313980102539062,-6.422346115112305,-9.176671981811523,-22.053600311279297,-7.911505699157715,-3.0258469581604004,-6.671979904174805,-8.491908073425293,-2.900059700012207,-3.746025323867798,-3.8607687950134277,-10.100570678710938,-0.06956630200147629,-0.9498474597930908,-8.354164123535156,-3.047382116317749
REAL,-45.81005096435547,7.56,0.027036348,0.08265583061733128,1684.0821435861847,1738.4944463962481,24.284513072491436,-408.8641662597656,102.1641845703125,-4.820695877075195,52.51719284057617,-20.739582061767578,-8.186731338500977,-13.204925537109375,-22.694416046142578,-6.687724590301514,-3.7064437866210938,-8.927481651306152,-7.851126670837402,-3.4609336853027344,-3.9141178131103516,-5.9788713455200195,-9.249201774597168,2.693305492401123,-4.596090316772461,-6.812102317810059,-2.5660979747772217
REAL,-40.24867630004883,7.56,0.049823567,0.11724291842407976,1773.0908509407013,1427.0616891025868,25.821562077494296,-349.07037353515625,116.71759796142578,-35.57794952392578,44.0940055847168,5.274120807647705,-26.124765396118164,4.794071197509766,-1.0579291582107544,-25.975749969482422,-1.532378077507019,-5.929394721984863,-14.377278327941895,-4.324857711791992,-5.433972358703613,-2.9353137016296387,-9.778196334838867,-8.486762046813965,2.1558501720428467,-3.3999862670898438,-7.983368396759033
REAL,-30.275907710946488,7.56,0.06561322,0.3311625287576687,4816.007050290985,3290.171337619831,14.939808994813172,-104.46786818206547,12.658035264763596,3.2047838253830627,7.137969142792701,3.059818809966215,-3.88619091174035,-0.5564275449898648,-1.739162048172696,-7.39256680849458,-4.885624533131871,-2.372389600341145,-5.058348170183357,-4.3715154501672195,-0.8368979967026707,-1.4962460820903418,-3.2448328540155176,-1.5239842140493516,0.08843287131550345,-1.5872699906206773,-2.152230150591636
REAL,-40.98024368286133,7.56,0.034759574,0.12050062308282208,1798.230966972022,1457.3471928576907,26.81643364032355,-375.8656005859375,117.58522033691406,-41.174198150634766,48.94025421142578,5.48212194442749,-25.2418212890625,6.947713375091553,-0.11049666255712509,-27.660932540893555,0.14250867068767548,-5.15187406539917,-16.003671646118164,-4.834993839263916,-5.203005313873291,-3.6668214797973633,-11.638294219970703,-8.661717414855957,2.9629416465759277,-3.70977520942688,-8.445050239562988
REAL,-40.20272445678711,7.56,0.049819313,0.12041375095858896,1802.5290738082115,1436.2044841465952,25.7593190804136,-347.7509765625,115.2804946899414,-35.29487228393555,43.62721633911133,4.992544651031494,-25.646194458007812,4.753997802734375,-1.094476580619812,-26.225297927856445,-1.4732226133346558,-5.873497486114502,-14.37311840057373,-4.270447731018066,-5.25441312789917,-2.7883806228637695,-9.808548927307129,-8.565286636352539,2.0984232425689697,-3.4290947914123535,-7.841988563537598
REAL,-41.32332992553711,7.56,0.033439893,0.12519471338190183,1847.1607705584192,1482.5414932146584,26.528116993515937,-368.32415771484375,110.88528442382812,-35.850440979003906,42.847049713134766,-0.4779820442199707,-26.72991371154785,6.960845947265625,-7.84619140625,-26.2962646484375,2.0219109058380127,-9.443140983581543,-14.338922500610352,-3.7160263061523438,-5.217648506164551,-4.793991565704346,-11.609890937805176,-4.144776344299316,3.2726407051086426,-7.263721466064453,-6.886387825012207
REAL,-36.07051086425781,7.56,0.05577965,0.08639582534509202,1949.0043724105808,2113.1097687574143,24.566002811598974,-300.16680908203125,98.24786376953125,21.41512680053711,41.17644119262695,0.6450656056404114,-1.064768671989441,-26.938045501708984,9.476273536682129,-1.612483263015747,-0.6197595596313477,-11.509481430053711,-0.5321540236473083,0.996283769607544,-1.990120768547058,-1.0865589380264282,-0.8493129014968872,-1.9722113609313965,0.032652802765369415,-5.937371730804443,-0.5707820653915405
REAL,-30.446263072563266,7.56,0.06702359,0.3025411594133436,4669.264185520977,3343.765336973143,14.817701388039938,-118.30567941632972,20.375682876095873,13.129915221940587,9.581201856697538,2.265184947429399,-3.7136728391804184,-6.007026986154718,-2.3919141204053456,-1.5487791491870355,-2.6971981414561434,-3.0619741207940696,-2.029665504233912,-1.6642282269206212,-1.8995394381323185,-1.0987147180035708,-1.6249384799073057,-1.5641754637122296,-2.1842307824784166,-2.838779454373,-1.7379540592943183
REAL,-37.8825569152832,7.56,0.040281247,0.10169879936733128,2076.3232848159832,2186.3306869867065,25.220116764639116,-321.0574035644531,93.61592102050781,19.78847312927246,35.64444351196289,-1.0995069742202759,-2.8120057582855225,-27.450719833374023,8.477231979370117,-0.20158161222934723,0.8298347592353821,-12.736900329589844,-3.3539023399353027,1.233520269393921,-4.0006890296936035,-2.503807544708252,-0.856918215751648,-2.7455601692199707,-1.2389247417449951,-7.553318500518799,-0.9100425839424133
REAL,-36.073638916015625,7.56,0.055767134,0.08641829227377301,1949.8157333053146,2114.9511640268456,24.524826918760265,-299.6157531738281,98.41152954101562,21.47034454345703,41.061710357666016,0.5484205484390259,-1.216333270072937,-26.84490966796875,9.432873725891113,-1.570961594581604,-0.6577833890914917,-11.518339157104492,-0.5579560399055481,1.0345160961151123,-2.002100706100464,-1.0446616411209106,-0.9163539409637451,-2.016428232192993,0.06980973482131958,-5.892207145690918,-0.5957866907119751
REAL,-38.488548278808594,7.56,0.03761682,0.09615545916411043,2062.0095578137093,2238.5840009973786,25.678695180443313,-324.3641662597656,95.22099304199219,22.70842933654785,38.13481140136719,-2.7314295768737793,-6.709609508514404,-26.17669105529785,13.162190437316895,-3.429966449737549,-1.8562490940093994,-13.011350631713867,2.5592761039733887,0.035821832716464996,-1.9071011543273926,-0.5810835957527161,-0.44847723841667175,-1.8990641832351685,-1.5769624710083008,-6.190145015716553,2.2697722911834717
ARTIFICIAL,-43.723140716552734,7.56,0.064841256,0.08519609135352761,2291.140915330472,2322.6716386685243,21.95550854972487,-322.4041442871094,73.53768920898438,-5.902778625488281,19.436969757080078,5.692453861236572,4.021053791046143,6.599281311035156,-8.274418830871582,-10.580035209655762,-6.089896202087402,-0.43457308411598206,0.9648414254188538,-7.772423267364502,-6.274442195892334,-4.04387903213501,1.053802251815796,-8.483573913574219,-6.280889987945557,-1.230591058731079,-3.734052896499634
ARTIFICIAL,-36.21183625168769,7.56,0.06556291,0.20705821031441718,3195.573913932577,2691.8218998929215,16.551577550104454,-241.77054852115177,56.85220428603666,0.6876939700599427,15.701010612461612,6.278269931163269,3.662829478673685,4.805013212504226,-6.865831112047221,-10.25732561384297,-6.79458884835061,-0.6778732282149058,-0.17901922359850556,-6.161759602418082,-6.836881273362878,-3.1379791513680004,-0.5274029095639138,-7.338481293935577,-6.5583877456358035,-0.6765730649526195,-4.615711715303952
ARTIFICIAL,-42.570945739746094,7.56,0.048691615,0.08633591353527607,2180.1861400129073,2269.872814452742,23.159141271260395,-324.79241943359375,77.62274932861328,-8.303858757019043,21.210773468017578,4.489623069763184,1.6063977479934692,5.941039085388184,-10.330296516418457,-11.982616424560547,-6.781046390533447,0.3111904561519623,0.6885163187980652,-8.62732219696045,-7.009186744689941,-4.589465141296387,0.38550907373428345,-9.969952583312988,-7.607033729553223,-2.6277475357055664,-4.253499984741211
ARTIFICIAL,-43.05652618408203,7.56,0.06541962,0.08408472728144172,2313.0559642131293,2333.713263347845,21.850484292642612,-317.56939697265625,74.4463119506836,-6.183291912078857,18.85138702392578,5.035756587982178,4.073089599609375,6.3909173011779785,-8.397074699401855,-10.425357818603516,-6.039814472198486,-0.07889599353075027,1.4086326360702515,-7.522968769073486,-6.086620330810547,-3.841611862182617,1.0311572551727295,-8.390644073486328,-6.398735523223877,-1.1865509748458862,-3.9092066287994385
ARTIFICIAL,-44.847320556640625,7.56,0.045579795,0.08660401888420245,2273.488246254097,2314.1746197915295,23.23127580309079,-333.36651611328125,74.47462463378906,-5.882936954498291,20.05314826965332,3.200237512588501,4.415762901306152,3.3442752361297607,-12.25345516204834,-11.506345748901367,-5.465641498565674,-0.04951009154319763,-1.804439663887024,-8.895360946655273,-6.061630725860596,-2.743945837020874,-2.1567020416259766,-10.890904426574707,-5.343919277191162,-0.9263075590133667,-7.039992809295654
ARTIFICIAL,-33.89876174926758,7.56,0.09345924,0.08890013899539877,1798.2393284716366,2078.804868763673,22.78942376363442,-241.11080932617188,107.26751708984375,5.222048759460449,16.2430362701416,18.503477096557617,9.239930152893066,-23.59120750427246,-3.2934277057647705,-22.26925277709961,-11.044153213500977,-8.787440299987793,-4.962538242340088,-8.428359031677246,-4.511368274688721,-2.286370277404785,0.01660909876227379,-11.991199493408203,-4.3701863288879395,-1.0839184522628784,-6.266459941864014
ARTIFICIAL,-29.760025837869982,7.56,0.094911836,0.17937745638420247,3178.1302978304307,3092.687333091761,16.45322290755193,-154.16022328046233,59.16714700191015,17.240828035961115,10.29068112466565,14.54511366826645,3.13395398203666,-12.587208540098498,-10.841741674301796,-13.90840620025328,-11.820362529534965,-7.56009877886028,-5.818319845196529,-6.800113184014925,-5.072776229242084,-1.1183442592697108,-2.5317007131085485,-7.901531291333667,-4.5874497444575875,-1.3754618827854508,-4.103759916674111
ARTIFICIAL,-33.14216613769531,7.56,0.067080975,0.07540051044861963,1638.4432519086736,2023.8644453152797,24.04802225037351,-256.4619445800781,116.14740753173828,0.5901981592178345,10.416769981384277,17.11174774169922,7.043593883514404,-27.531503677368164,-6.168595314025879,-24.345745086669922,-11.700596809387207,-8.893656730651855,-4.459157943725586,-8.752583503723145,-4.453227519989014,-1.972093105316162,-0.13821083307266235,-12.835152626037598,-4.0746588706970215,0.1144363060593605,-7.0494384765625
ARTIFICIAL,-34.860084533691406,7.56,0.09161534,0.08672234470858896,1746.768949688684,2020.3581327359439,22.44619922195541,-247.41851806640625,105.15316772460938,5.692323207855225,15.919523239135742,18.322980880737305,9.195673942565918,-23.356203079223633,-3.1321678161621094,-21.76576042175293,-11.089214324951172,-8.845046043395996,-4.768616676330566,-8.237995147705078,-4.544136047363281,-2.157703161239624,-0.024170178920030594,-11.552363395690918,-4.128171443939209,-1.1053630113601685,-6.275822639465332
ARTIFICIAL,-33.73492431640625,7.56,0.06341444,0.08061882908358896,1756.599501333914,2118.959241542073,23.903472292277343,-254.51235961914062,110.82730865478516,1.9289308786392212,14.238426208496094,17.8970890045166,2.6250622272491455,-27.30440330505371,-5.828708171844482,-26.25948715209961,-8.936863899230957,-9.367846488952637,-4.5540547370910645,-9.025286674499512,-2.1922664642333984,-2.3138740062713623,-3.035688638687134,-14.49199104309082,0.33906981348991394,-3.3310749530792236,-6.850340843200684
ARTIFICIAL,-35.48876190185547,7.56,0.09229383,0.09526576878834356,1815.5818142522978,2047.0725574151625,21.782196019142184,-242.3229522705078,104.06700897216797,7.500652313232422,23.187747955322266,18.599241256713867,-7.841175079345703,-3.735387086868286,-3.1687095165252686,-12.673654556274414,-1.9469109773635864,-16.98418617248535,-3.725656270980835,-4.7819342613220215,-3.7336695194244385,3.1213555335998535,-8.847650527954102,-4.481697082519531,-1.9694548845291138,-8.074379920959473,-7.044366836547852
ARTIFICIAL,-32.247974794251185,7.56,0.092588626,0.15452004649156442,2477.746469867762,2549.9934951114856,16.616904420412645,-202.70569344528596,86.26748242272696,14.743408193378146,20.022476885758387,15.212436025054753,-4.224249746740047,-5.673556508094483,-3.8181724899371656,-9.691035875975533,-5.633390732849983,-12.593457864449604,-5.677396369112964,-4.431065200947355,-3.1072711903418955,0.8991639318528994,-6.928978017910985,-5.088988540654375,-1.975377968020125,-7.145997616659845,-7.667815656400757
ARTIFICIAL,-31.949190139770508,7.56,0.069376744,0.09111537816334356,1862.1173154463258,2183.0882702476824,23.483752879354633,-236.25689697265625,110.8104476928711,9.912501335144043,23.824907302856445,18.223405838012695,-9.519896507263184,-7.829281330108643,-4.891751289367676,-15.039451599121094,-3.1728134155273438,-20.575069427490234,-4.001598358154297,-4.5063276290893555,-3.8919003009796143,3.3246853351593018,-9.432661056518555,-5.210026741027832,-1.4737045764923096,-9.31515884399414,-7.383484840393066
ARTIFICIAL,-35.48875427246094,7.56,0.09229394,0.09527475555981595,1805.2372074417328,2036.4271632516638,21.74687170796381,-241.59803771972656,103.92800903320312,7.810827732086182,23.283859252929688,18.613061904907227,-7.826144695281982,-3.8349549770355225,-3.271318197250366,-12.740766525268555,-1.98974609375,-17.006818771362305,-3.765291690826416,-4.739978790283203,-3.722705602645874,3.1556198596954346,-8.800347328186035,-4.489789009094238,-1.9840941429138184,-8.041516304016113,-7.010563850402832
ARTIFICIAL,-35.132774353027344,7.56,0.06324513,0.08598542944785276,1782.1801177199902,2089.9204462204502,22.96121262679619,-253.6111297607422,108.03418731689453,6.329080581665039,21.634544372558594,12.527740478515625,-12.043432235717773,-6.344985485076904,-6.854439735412598,-12.923888206481934,-3.5583672523498535,-18.032798767089844,-0.7306360602378845,-5.890032768249512,-0.36457791924476624,-0.23462587594985962,-10.852706909179688,-2.4626688957214355,-4.147425651550293,-8.131474494934082,-6.540439128875732
ARTIFICIAL,-37.324275970458984,7.56,0.08815841,0.09869272430981595,1855.496338157668,1906.2719702173933,22.186856081161228,-262.9458312988281,96.8108139038086,4.499214172363281,13.45535659790039,13.392937660217285,-7.084426403045654,-4.333197593688965,-7.035703182220459,-17.162452697753906,-9.363555908203125,-14.78369140625,1.1793237924575806,-11.05957317352295,-2.875814437866211,-0.9040471911430359,-6.713280200958252,-6.151836395263672,0.7942050695419312,-8.381591796875,-1.193670392036438
ARTIFICIAL,-31.99750711140047,7.56,0.088937774,0.18867876485812884,2904.680222332952,2708.535900171314,16.514215133076352,-194.9370564572579,69.87753318025901,13.222503780642118,10.046071338780084,8.28555515206897,-3.6190693321493193,-7.023579113716793,-6.829606595971537,-13.971979296935404,-12.691218165530284,-9.896953199974076,-3.3027753014380385,-8.092672076299873,-4.166015384954221,-1.890835445858933,-5.779264725823623,-5.609492334721755,-1.155021751876555,-4.8079328227704945,-4.563032549943681
ARTIFICIAL,-32.79522705078125,7.56,0.06522784,0.09881254792944785,1936.2742175232495,2144.0434938345315,23.817676700678714,-249.36181640625,110.42206573486328,6.529715538024902,10.32563591003418,10.644953727722168,-8.73999309539795,-7.170248508453369,-9.249468803405762,-21.19361686706543,-11.030482292175293,-17.109827041625977,0.6222689151763916,-12.72512149810791,-3.6238856315612793,-1.3260574340820312,-7.877642631530762,-7.303370952606201,1.3962377309799194,-9.442246437072754,-1.2290486097335815
ARTIFICIAL,-37.324275970458984,7.56,0.08816292,0.09868223974309816,1853.3032274378386,1907.6999712131533,22.19881882855058,-263.0456848144531,96.827392578125,4.502642631530762,13.456101417541504,13.398114204406738,-7.078538417816162,-4.323731899261475,-7.0356035232543945,-17.169483184814453,-9.359807968139648,-14.787117958068848,1.179694652557373,-11.064931869506836,-2.877178430557251,-0.9064865708351135,-6.7196831703186035,-6.157828330993652,0.7945047616958618,-8.383169174194336,-1.189927339553833
ARTIFICIAL,-37.6080436706543,7.56,0.062121645,0.0970391583588957,1880.387480071115,2044.4816361512003,22.865822716493568,-269.8516540527344,99.33050537109375,3.538407325744629,11.34908390045166,7.405214309692383,-11.224810600280762,-7.477204322814941,-10.721611976623535,-17.576644897460938,-10.843626022338867,-13.175532341003418,-0.028204379603266716,-13.410124778747559,-1.0766332149505615,-4.159060478210449,-8.262903213500977,-4.230527400970459,-1.2097834348678589,-8.815328598022461,-1.5477157831192017
