SensorId, TimeStamp (s), FrameNumber, AccX (g), AccY (g), AccZ (g), GyroX (deg/s), GyroY (deg/s), GyroZ (deg/s), MagX (uT), MagY (uT), MagZ (uT), EulerX (deg), EulerY (deg), EulerZ (deg), QuatW, QuatX, QuatY, QuatZ, LinAccX (g), LinAccY (g), LinAccZ (g), Pressure (kPa), Altitude (m), Temperature (degC), HeaveMotion (m)
1, 0.2500, 25, 0.00368532, 0.67093480, -0.72705638, -6.52588987, 0.58943236, 0.18412383, -14.52791595, 45.13300323, -125.86962891, 15.08147907, -30.24426270, -22.61732292, 0.94515598, -0.07351305, 0.27844262, 0.15409626, -0.00208811, 0.00892940, -0.01404140, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.2600, 26, 0.00344443, 0.67984128, -0.72477913, -7.57061481, 0.88964701, 0.61823320, -15.28792763, 44.98684692, -125.72347260, 15.04908752, -30.31064415, -22.59510994, 0.94507396, -0.07317180, 0.27892464, 0.15389059, 0.00108269, 0.00317106, -0.00905406, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.2700, 27, 0.00302119, 0.68782544, -0.72054523, -7.40061760, 1.41255522, 1.05130839, -15.28792763, 44.98684692, -125.72347260, 14.96139145, -30.30338860, -22.55231857, 0.94520164, -0.07256658, 0.27872071, 0.15376207, 0.00302670, -0.00399574, -0.00541127, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.2800, 28, 0.00666945, 0.69496107, -0.71845657, -6.56294870, 1.47398770, 1.60075736, -13.94329166, 45.01607513, -125.81116486, 14.88269520, -30.29075241, -22.51059723, 0.94533259, -0.07204316, 0.27848601, 0.15362838, 0.00259459, -0.00850390, 0.00016619, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.2900, 29, 0.01065225, 0.70223200, -0.71354514, -5.32583857, 1.22755361, 1.85909653, -15.28792763, 43.99298477, -125.89885712, 14.81825447, -30.27639771, -22.47262192, 0.94545263, -0.07163128, 0.27825910, 0.15349326, 0.00116871, -0.01563070, 0.00470696, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.3000, 30, 0.01435975, 0.70301443, -0.71257681, -3.74270630, 0.67267317, 1.77481484, -14.20637226, 45.01607513, -126.16194153, 14.77274323, -30.26443863, -22.44112778, 0.94554716, -0.07135512, 0.27808121, 0.15336184, -0.00173022, -0.01612411, 0.00643668, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.3100, 31, 0.01490630, 0.70101750, -0.71223873, -2.42954159, 0.32334575, 1.47525215, -14.93715286, 43.20374298, -125.51885223, 14.54358482, -30.21590233, -22.32011223, 0.94594753, -0.06984963, 0.27730522, 0.15299086, -0.00286373, -0.01410790, 0.00465355, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.3200, 32, 0.01551413, 0.70100063, -0.71123570, -1.22465181, 0.07708430, 1.09380448, -14.93715286, 43.20374298, -125.51885223, 14.52838421, -30.20943832, -22.30497742, 0.94598997, -0.06977303, 0.27722308, 0.15291229, -0.00312310, -0.01252997, 0.00352473, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.3300, 33, 0.01709490, 0.70350021, -0.71043503, 0.12713619, -0.44546303, 0.68379706, -15.40485191, 45.24992752, -126.07424927, 14.52972126, -30.20774841, -22.29764938, 0.94600230, -0.06980500, 0.27720660, 0.15285106, -0.00355457, -0.01451504, 0.00570007, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.3400, 34, 0.01843263, 0.70669121, -0.71065634, 2.14528584, -1.11631775, -0.08267755, -14.52791595, 45.04530716, -126.24963379, 14.55571747, -30.21345139, -22.30382919, 0.94596678, -0.06999382, 0.27729157, 0.15283072, -0.00327318, -0.01633353, 0.00885380, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.3500, 35, 0.01879752, 0.70705926, -0.70889115, 4.09107780, -1.80554163, -0.67629498, -14.26483440, 44.86991882, -125.98654938, 14.60545254, -30.22558784, -22.32167625, 0.94588816, -0.07033810, 0.27746764, 0.15283963, -0.00408368, -0.01857272, 0.00871069, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.3600, 36, 0.01782459, 0.70534259, -0.71064800, 6.14700794, -2.66716552, -1.36357117, -14.17714119, 44.92838287, -126.45425415, 14.46064377, -30.17930984, -22.24448013, 0.94617218, -0.06941712, 0.27685061, 0.15262112, -0.00350274, -0.01631497, 0.00785626, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.3700, 37, 0.01837055, 0.70333320, -0.71667624, 7.73675156, -3.51693034, -1.96038413, -14.17714119, 44.92838287, -126.45425415, 14.55543995, -30.20772362, -22.28278732, 0.94600642, -0.07005333, 0.27723160, 0.15266620, -0.00272595, -0.00911780, 0.00905983, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.3800, 38, 0.01706092, 0.69160330, -0.72051656, 8.95476818, -4.57930899, -2.83895969, -14.99561501, 45.19146347, -126.19116974, 14.66637325, -30.24807358, -22.32837677, 0.94579655, -0.07078195, 0.27773604, 0.15271387, -0.00616101, -0.00088850, 0.00256997, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.3900, 39, 0.01553910, 0.68210506, -0.72408378, 8.91367626, -5.32649565, -3.40233850, -14.90792179, 44.89915085, -126.39579010, 14.77837086, -30.29762650, -22.37347794, 0.94556743, -0.07150239, 0.27831662, 0.15274015, -0.00868073, 0.00580771, -0.00245864, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.4000, 40, 0.01489884, 0.67462182, -0.72898245, 8.42251396, -5.92262745, -3.87026358, -14.64484024, 44.51914597, -126.30809784, 14.88600922, -30.35523224, -22.41569138, 0.94532794, -0.07217774, 0.27895528, 0.15273994, -0.01080677, 0.01255438, -0.00490452, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.4100, 41, 0.01122225, 0.67715865, -0.73232883, 7.74880409, -6.27768612, -4.25875664, -15.17100239, 44.81145859, -126.45425415, 15.16595745, -30.38569069, -22.53884697, 0.94492370, -0.07412800, 0.27965504, 0.15302701, -0.00639823, 0.01189714, -0.00242941, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.4200, 42, 0.00894203, 0.67403173, -0.73762834, 6.96395063, -6.26899767, -4.80603123, -14.73253441, 44.81145859, -126.51271057, 15.25855541, -30.45391846, -22.57811928, 0.94467419, -0.07466386, 0.28035864, 0.15301967, -0.00491571, 0.01479901, -0.00208878, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.4300, 43, 0.00426126, 0.66926205, -0.73838484, 6.26482439, -6.08578682, -5.07077217, -14.73253441, 44.81145859, -126.51271057, 15.34329414, -30.52354813, -22.61664581, 0.94442743, -0.07513326, 0.28106260, 0.15302210, -0.00383647, 0.01695195, -0.00663288, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.4400, 44, -0.00096492, 0.66997844, -0.73573166, 5.02746058, -6.03090668, -4.85179281, -15.49254608, 44.89915085, -126.42501831, 15.41360474, -30.59296417, -22.64665222, 0.94420129, -0.07550438, 0.28173986, 0.15298901, -0.00089741, 0.01341436, -0.00922079, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.4500, 45, -0.00807400, 0.67587954, -0.73355961, 4.30344677, -5.67495394, -4.26238394, -14.61560917, 45.19146347, -126.01578522, 15.47461319, -30.65680885, -22.67011452, 0.94400096, -0.07582530, 0.28235504, 0.15293270, 0.00610585, 0.00756287, -0.00896906, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.4600, 46, -0.00986732, 0.67245364, -0.73040313, 4.12619019, -5.92049360, -4.02788067, -15.08330917, 45.10377121, -126.30809784, 15.65930176, -30.82522774, -22.74755096, 0.94343400, -0.07682677, 0.28401926, 0.15284987, 0.00385716, 0.00573639, -0.01268450, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.4700, 47, -0.02235594, 0.67349613, -0.72741574, 3.82793713, -4.08304262, -2.88563871, -15.58023930, 44.48991394, -126.01578522, 15.71160412, -30.86884308, -22.76755905, 0.94328374, -0.07712247, 0.28445601, 0.15281600, 0.01212795, 0.00082444, -0.01819197, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.4800, 48, -0.02290396, 0.66724163, -0.72362655, 3.40972066, -2.71624589, -1.63868380, -15.58023930, 44.48991394, -126.01578522, 15.75605011, -30.89471245, -22.78376389, 0.94317973, -0.07739744, 0.28473598, 0.15279804, 0.00826383, 0.00052604, -0.02422090, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.4900, 49, -0.01731212, 0.67128503, -0.72690791, 3.25901270, -1.36389577, -0.16941085, -15.63870239, 44.63607025, -126.30809784, 15.79547501, -30.90110397, -22.79585838, 0.94312394, -0.07767937, 0.28484848, 0.15278943, 0.00602262, 0.00046743, -0.01658983, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.5000, 50, -0.01244822, 0.68018329, -0.72748667, 3.66906786, -0.09116642, 0.46236581, -15.87255192, 44.60683823, -125.98654938, 15.83735466, -30.89339256, -22.81322289, 0.94308800, -0.07799598, 0.28485370, 0.15284052, 0.00599392, -0.00457129, -0.00731972, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.5100, 51, -0.01050221, 0.68614912, -0.72869653, 4.17689657, 0.66166246, 0.79753333, -15.02484608, 45.07453918, -126.30809784, 15.77893734, -30.99524498, -22.77565384, 0.94297069, -0.07740910, 0.28557566, 0.15251486, 0.00704992, -0.00708600, -0.00128181, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.5200, 52, -0.00810130, 0.68714267, -0.72757983, 5.32807016, 1.42182398, 1.33567047, -15.93101406, 45.30838776, -126.27886200, 15.83718872, -30.96831703, -22.80526352, 0.94294661, -0.07786745, 0.28545514, 0.15265620, 0.00413169, -0.00803812, 0.00062047, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.5300, 53, -0.00424212, 0.68768722, -0.72879678, 6.55678844, 1.88782549, 1.48185289, -15.93101406, 45.30838776, -126.27886200, 15.90883732, -30.93523216, -22.84377670, 0.94291353, -0.07842607, 0.28530881, 0.15284744, 0.00191120, -0.00836942, 0.00360802, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.5400, 54, -0.00013976, 0.68875843, -0.73033869, 7.43513727, 1.70673668, 1.71071625, -15.72639561, 44.78222656, -126.74656677, 15.99054050, -30.90061378, -22.88447380, 0.94287324, -0.07906514, 0.28516540, 0.15303433, -0.00015747, -0.00888435, 0.00727642, 0.00000000, 0.00000000, 0.00000000, 0.00000000
