SensorId, TimeStamp (s), FrameNumber, AccX (g), AccY (g), AccZ (g), GyroX (deg/s), GyroY (deg/s), GyroZ (deg/s), MagX (uT), MagY (uT), MagZ (uT), EulerX (deg), EulerY (deg), EulerZ (deg), QuatW, QuatX, QuatY, QuatZ, LinAccX (g), LinAccY (g), LinAccZ (g), Pressure (kPa), Altitude (m), Temperature (degC), HeaveMotion (m)
1, 0.3600, 36, -0.26927397, 0.36849928, -0.88626039, 0.31099430, 0.33853927, 0.15170400, -22.24495697, 34.02513885, -126.27886200, 65.55625153, -17.19842148, -33.55216980, 0.81930548, -0.47623369, 0.27486858, 0.16244225, 0.00160843, -0.00396131, -0.00040763, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.3700, 37, -0.27006409, 0.36803567, -0.88605845, 0.27428630, 0.35538280, 0.27368921, -22.21572685, 33.44051361, -126.48348236, 65.55838776, -17.19395065, -33.55093765, 0.81929696, -0.47626421, 0.27483630, 0.16244975, 0.00243531, -0.00417658, -0.00090459, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.3800, 38, -0.27045950, 0.36654818, -0.88686955, 0.29008013, 0.51193613, 0.29661751, -21.51417732, 33.52820587, -126.33732605, 65.56067657, -17.18792915, -33.55008698, 0.81928688, -0.47629938, 0.27479541, 0.16246699, 0.00282132, -0.00332817, -0.00235235, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.3900, 39, -0.26963946, 0.36473525, -0.88652754, 0.21811791, 0.54586291, 0.28111106, -21.57263947, 33.52820587, -125.69423676, 65.56231689, -17.18169594, -33.54949188, 0.81927902, -0.47632977, 0.27475327, 0.16248870, 0.00197754, -0.00361835, -0.00409841, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.4000, 40, -0.26845422, 0.36534649, -0.88639206, 0.03915510, 0.56119400, 0.23113655, -21.57263947, 33.52820587, -125.69423676, 65.58985901, -17.19410706, -33.56354904, 0.81914830, -0.47645855, 0.27493441, 0.16246365, 0.00086560, -0.00384463, -0.00330639, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.4100, 41, -0.26915291, 0.36651415, -0.88662136, -0.03338093, 0.64725679, 0.20025095, -21.83572006, 34.17129517, -125.92809296, 65.58923340, -17.18738365, -33.56404877, 0.81914812, -0.47647151, 0.27489030, 0.16250095, 0.00151852, -0.00378137, -0.00185563, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.4200, 42, -0.26772478, 0.36583021, -0.88598770, -0.17779000, 0.71503025, 0.25573027, -21.86495209, 34.05437088, -126.07424927, 65.58702850, -17.17992401, -33.56423187, 0.81915486, -0.47647601, 0.27483764, 0.16254327, 0.00016563, -0.00439999, -0.00251435, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.4300, 43, -0.26787627, 0.36753228, -0.88520640, -0.14082865, 0.66340798, 0.16706251, -21.92341423, 33.87898254, -126.77579498, 65.58542633, -17.17324257, -33.56508636, 0.81915832, -0.47648102, 0.27479389, 0.16258524, 0.00054916, -0.00528932, -0.00091457, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.4400, 44, -0.26802790, 0.36895007, -0.88570243, -0.21301450, 0.71470797, 0.15219580, -22.04033852, 33.76205826, -126.01578522, 65.58316803, -17.16617966, -33.56625748, 0.81916386, -0.47648159, 0.27474794, 0.16263288, 0.00091379, -0.00488811, 0.00047196, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.4500, 45, -0.26711661, 0.36833620, -0.88737416, -0.23021704, 0.64497358, 0.18436168, -22.04033852, 33.76205826, -126.01578522, 65.56999969, -17.16531944, -33.56219482, 0.81922406, -0.47639960, 0.27470654, 0.16263948, 0.00005546, -0.00317520, -0.00007887, 0.00000000, 0.00000000, 0.00000000, 0.00000000
